395,142,965,487
623,557,747,73
955,740,389,48
391,411,34,997
113,898,527,587
371,368,505,45
466,618,144,744
324,281,329,719
423,646,558,399
203,658,472,510
398,861,558,141
625,944,138,90
842,17,678,566
385,535,963,203
505,459,948,829
740,629,900,516
275,459,915,830
117,739,340,867
601,250,8,578
194,498,668,37
867,698,955,253
233,270,456,739
729,756,920,822
385,821,338,660
632,605,842,101
344,182,968,297
432,328,875,627
178,896,16,45
594,323,650,180
593,459,271,322
215,191,144,953
12,834,613,996
439,456,97,784
990,417,433,423
97,309,402,627
557,418,673,503
741,675,683,334
134,306,8,702
498,153,655,862
339,620,859,779
428,308,915,419
726,348,194,175
9,596,803,918
14,828,422,107
503,457,793,990
764,801,692,614
306,699,476,646
319,687,777,748
348,692,519,74
392,713,601,754
309,404,672,675
232,446,134,88
256,927,78,20
80,122,986,387
821,814,385,492
502,162,240,850
206,759,276,598
824,877,704,133
634,729,160,218
175,294,306,431
573,736,803,654
210,789,41,383
604,426,876,458
940,116,660,146
228,936,96,52
165,801,538,151
530,698,370,57
345,28,841,918
765,644,924,327
786,317,711,742
95,587,200,35
55,860,181,283
148,278,688,665
79,226,817,961
276,187,370,621
215,211,892,332
856,816,660,994
486,723,736,581
310,936,617,717
148,150,353,648
428,41,313,859
619,482,172,895
21,543,869,589
754,113,921,962
281,933,956,767
8,44,349,318
980,318,388,480
468,741,128,897
782,794,108,753
276,281,0,298
176,869,887,930
334,160,245,616
446,201,735,454
598,84,773,930
402,513,411,871
254,891,120,388
685,580,141,962
213,141,612,389
363,499,320,697
659,565,665,105
118,401,560,716
837,685,647,240
550,410,463,804
301,935,192,987
515,333,301,81
826,913,470,189
764,142,887,775
707,904,233,178
305,145,246,143
830,245,735,380
655,550,536,309
485,728,648,352
413,949,433,239
214,904,429,330
398,668,105,106
572,338,636,230
483,234,373,665
480,460,397,487
10,933,796,847
13,444,199,778
745,985,18,311
241,799,641,639
819,99,97,391
437,733,973,273
320,698,938,800
158,688,287,168
973,436,15,987
232,567,765,330
552,135,641,145
934,635,784,753
734,882,497,171
967,822,796,287
521,87,439,679
775,79,848,748
515,215,735,747
782,853,429,686
988,71,831,275
706,968,380,792
850,229,315,169
52,112,457,573
199,896,252,974
975,452,722,842
668,810,942,802
663,371,841,3
794,24,278,500
992,11,292,842
240,608,364,292
72,821,865,271
69,118,597,397
570,319,239,590
481,181,745,496
905,938,500,699
962,130,552,955
493,196,149,734
156,513,26,228
686,892,499,756
362,96,153,284
768,744,227,601
278,972,98,183
262,950,234,224
432,786,531,926
983,33,660,139
898,38,720,585
930,571,693,644
668,198,929,788
942,156,741,572
480,839,107,742
141,342,318,574
480,850,852,463
235,864,955,133
902,675,718,185
246,763,829,266
961,110,406,256
266,148,828,98
339,936,840,481
630,159,407,110
361,611,926,596
475,881,81,729
908,152,914,506
915,96,125,877
206,883,133,825
31,313,923,723
249,764,556,879
275,963,342,988
574,268,936,401
149,17,130,409
169,397,267,437
493,392,314,51
628,799,876,11
464,800,734,714
916,290,945,543
605,639,531,531
907,819,932,408
836,415,817,358
164,437,795,9
829,461,60,809
612,289,821,76
441,555,142,357
198,440,252,803
79,783,335,987
954,619,395,142
386,565,500,550
2,647,559,183
460,972,993,72
261,814,149,702
721,643,411,919
83,663,723,515
798,410,502,752
29,249,894,416
166,747,318,520
394,878,56,207
850,401,279,463
567,780,165,288
424,576,560,859
239,635,374,389
45,228,141,426
830,35,194,348
134,513,869,529
743,277,736,945
678,367,408,245
148,573,885,924
501,445,135,92
432,510,481,477
90,622,256,272
9,450,621,144
963,842,25,58
119,113,3,149
832,411,746,332
336,983,256,837
781,744,281,213
606,762,43,696
736,299,969,98
749,942,594,65
784,619,123,255
84,479,756,916
890,854,601,579
837,209,768,618
953,50,184,559
164,227,256,901
526,577,351,627
871,945,692,655
916,168,262,0
647,370,268,889
224,869,820,413
431,589,32,384
991,568,944,155
795,552,408,673
481,759,300,352
704,993,359,972
513,973,972,512
343,593,401,567
814,222,980,245
163,364,982,154
284,926,309,79
830,70,104,311
181,405,663,238
750,22,210,263
995,183,775,690
128,528,609,294
102,589,540,265
306,522,419,590
800,81,22,630
151,126,293,332
883,956,570,633
330,781,248,677
316,375,367,444
904,976,90,6
917,630,624,575
504,43,518,304
124,540,286,627
18,579,960,902
887,882,535,217
663,136,246,331
511,965,127,767
293,218,126,211
200,750,138,705
145,656,361,270
196,648,249,215
579,209,469,467
444,4,36,459
140,283,791,4
600,270,771,894
488,897,457,689
999,595,746,145
604,107,767,152
107,16,719,39
578,188,506,22
545,894,481,685
529,624,41,130
895,813,376,383
62,833,424,414
780,522,559,384
982,326,889,441
342,608,480,920
797,338,294,342
233,776,379,762
400,421,244,647
586,620,383,0
805,807,414,938
682,973,674,664
651,563,105,994
172,938,266,969
276,561,663,861
689,42,976,441
815,220,89,753
193,472,754,350
631,520,288,313
494,315,977,497
878,435,843,50
373,110,371,1
23,386,863,64
429,839,505,596
411,594,350,604
66,104,307,50
624,595,363,470
910,693,320,141
480,163,543,853
625,267,206,0
653,69,64,434
908,570,31,672
516,381,628,935
837,935,985,813
883,348,636,145
393,956,286,873
119,830,78,97
449,285,97,102
354,514,537,615
84,568,287,952
949,915,887,138
203,224,951,86
925,939,231,318
895,870,544,367
52,622,464,501
907,913,603,614
427,140,581,863
60,220,816,361
487,55,499,690
280,803,128,205
742,712,875,990
582,419,357,986
42,173,487,301
86,442,915,866
935,848,729,995
68,897,709,556
953,208,598,585
363,727,142,106
439,17,96,21
437,805,7,479
978,846,132,416
288,400,282,575
248,364,571,317
261,280,225,566
840,823,151,556
902,293,14,341
663,462,714,100
267,73,931,597
919,63,13,560
463,648,135,64
12,58,381,625
690,958,192,531
133,695,87,36
341,101,377,4
915,92,456,182
517,739,779,437
802,144,349,618
792,484,34,156
895,767,782,585
725,326,468,858
373,907,894,66
8,624,422,923
716,878,457,585
617,588,22,772
733,723,742,877
560,776,34,455
543,168,40,268
846,509,478,571
416,373,638,777
349,60,52,417
291,862,2,260
450,25,32,535
100,126,413,660
902,799,115,445
319,508,65,517
369,896,88,137
621,78,266,970
139,671,387,782
885,389,42,335
766,427,223,867
553,636,527,456
787,995,253,458
855,671,975,576
567,63,65,188
142,684,158,633
355,545,415,240
934,809,927,701
236,502,920,790
138,447,598,277
794,851,735,1
874,710,577,441
126,995,629,268
679,787,901,34
684,668,626,971
477,905,672,714
408,944,856,898
743,806,528,538
9,263,891,884
326,469,325,452
464,307,720,495
446,973,529,131
641,507,102,470
764,126,536,524
70,744,423,813
550,951,703,560
566,595,444,892
416,121,344,232
428,416,727,875
389,608,358,382
467,812,853,231
938,741,756,360
486,531,525,36
482,581,596,400
176,392,293,944
514,989,176,942
406,255,169,147
863,527,530,330
339,735,913,629
476,21,341,962
552,867,351,386
448,299,787,976
692,432,272,206
421,448,500,179
55,670,327,270
549,209,952,241
296,865,222,124
887,564,87,791
783,790,178,583
89,317,559,781
749,183,339,522
631,840,54,38
862,733,308,411
294,260,4,590
477,227,714,716
791,153,508,574
943,38,509,385
355,420,166,456
603,506,330,586
698,736,624,560
469,932,323,763
544,328,705,373
555,420,90,698
925,598,624,221
988,133,606,343
553,772,151,156
630,833,742,328
570,718,240,391
2,564,155,546
892,212,919,799
984,361,497,910
311,473,483,299
606,89,994,511
213,145,667,196
331,761,524,901
479,117,292,833
681,799,379,925
12,650,724,348
12,573,258,323
46,741,975,4
182,969,515,396
467,534,592,798
295,468,699,126
937,343,311,618
143,690,895,507
692,971,855,56
544,466,732,942
559,707,946,742
28,461,490,495
995,434,293,642
254,344,120,192
688,431,162,183
473,58,690,518
29,545,926,574
11,658,868,571
717,815,665,746
628,155,593,976
589,887,970,843
231,91,35,271
874,198,454,700
608,144,218,637
42,144,563,405
155,432,976,224
247,993,970,227
148,916,203,89
803,174,933,386
617,320,10,491
870,464,191,478
961,761,468,3
258,31,408,413
463,737,989,62
730,312,290,231
228,845,320,31
19,253,769,988
926,779,480,148
596,23,627,557
137,95,912,395
478,672,160,942
409,149,356,492
461,998,723,41
844,43,424,863
649,194,852,927
325,684,75,921
59,54,830,196
149,742,943,980
415,455,274,176
957,630,668,770
629,391,812,473
787,236,688,436
430,892,363,108
928,790,29,340
845,212,888,346
954,832,326,721
639,600,250,596
231,918,367,212
662,179,37,801
767,77,237,550
970,952,658,250
742,39,590,939
251,479,286,558
663,612,631,302
565,881,899,148
800,618,360,814
149,397,615,916
826,204,466,796
508,124,399,602
164,341,542,767
172,180,325,835
144,957,490,709
838,741,857,990
359,569,156,508
318,123,424,145
679,891,293,187
367,692,142,883
34,36,651,206
216,976,394,360
285,884,70,476
977,279,818,336
849,975,196,167
98,972,312,778
215,606,317,583
298,459,466,684
495,117,243,63
446,989,424,731
873,846,207,850
125,26,538,974
353,86,494,803
58,806,933,274
412,251,857,63
62,675,99,910
793,694,973,591
683,749,322,908
595,882,110,73
260,648,399,965
734,893,768,145
700,702,419,464
305,276,879,367
303,331,277,96
25,603,687,709
352,362,617,300
596,80,373,208
728,124,173,815
18,941,960,70
995,731,886,300
359,766,668,662
97,297,759,474
900,798,535,605
512,505,905,108
585,630,668,665
754,841,480,124
135,792,194,130
523,81,783,882
199,803,545,648
100,656,122,353
806,658,958,319
515,215,779,100
845,448,765,951
641,598,76,776
742,622,259,266
703,42,500,902
845,397,550,297
405,25,650,212
35,608,883,550
823,662,2,20
462,767,324,104
717,400,232,460
22,491,78,78
885,578,332,82
328,235,380,733
260,30,945,647
991,180,549,166
195,551,539,657
318,863,113,388
263,346,848,637
189,926,715,75
856,400,157,184
635,889,918,247
920,215,894,263
396,443,429,591
994,968,600,664
831,66,52,446
412,900,436,953
178,503,380,35
903,890,219,538
779,489,137,51
705,31,314,453
474,96,44,820
416,996,837,600
62,889,46,826
142,834,780,320
338,512,707,593
402,927,484,182
416,621,233,473
653,900,926,479
996,322,652,412
319,489,12,733
730,411,560,872
597,692,545,935
204,252,881,607
531,365,141,300
338,726,773,343
626,700,175,622
22,827,387,693
668,751,427,398
514,987,623,112
31,168,399,235
772,280,194,304
997,335,604,336
62,377,679,40
429,206,15,804
33,402,497,53
505,924,452,20
263,427,132,294
595,531,882,719
164,76,23,513
764,979,849,178
709,881,570,138
87,585,294,473
339,792,526,845
716,330,865,980
757,349,626,704
232,508,424,748
937,799,262,53
131,111,583,840
344,153,330,784
739,625,609,78
769,487,923,485
818,140,817,927
841,444,632,426
952,408,174,241
559,436,294,690
900,877,882,596
31,565,380,122
542,341,200,311
829,476,796,647
968,614,574,810
410,558,588,714
966,762,956,526
551,602,568,451
832,451,47,215
368,780,337,910
121,537,221,302
365,17,949,334
983,876,496,745
786,84,460,105
198,768,983,749
722,551,200,554
354,600,769,722
732,106,632,205
996,205,508,361
575,809,47,910
37,543,656,824
979,468,929,178
588,912,927,310
815,480,217,170
432,338,244,516
797,229,73,793
434,933,506,9
743,906,920,132
449,576,308,781
396,589,959,984
853,238,646,669
70,863,191,854
202,435,722,999
664,796,144,451
729,2,460,824
908,380,957,358
308,617,491,704
207,802,40,60
392,687,729,815
550,272,669,104
708,744,103,724
540,599,175,621
602,988,446,510
368,755,220,29
372,711,85,579
513,126,992,906
813,73,721,363
346,742,820,406
838,923,130,378
523,658,352,477
998,798,987,718
905,208,747,277
271,833,209,785
959,553,43,124
626,116,839,972
210,659,730,49
583,861,779,458
871,131,287,221
281,274,939,186
834,687,816,106
872,377,243,183
930,638,307,908
754,146,233,316
158,963,365,93
176,497,903,47
628,190,620,262
816,560,448,651
599,616,109,471
345,352,6,275
990,665,536,96
163,769,412,321
732,130,414,909
627,317,308,607
859,929,869,676
841,670,327,440
286,436,263,632
140,269,259,130
286,795,578,449
916,990,123,649
120,537,910,747
207,218,355,66
499,224,742,340
246,421,780,533
209,43,517,349
664,776,831,302
924,409,752,840
752,875,489,872
764,399,972,323
970,679,390,469
255,484,810,502
906,942,35,467
338,552,817,354
680,0,657,604
410,761,797,162
636,286,386,752
38,358,428,360
389,170,181,645
654,343,147,912
286,534,380,624
86,549,330,118
549,987,75,311
748,872,473,736
510,212,841,548
922,269,260,312
439,442,957,445
785,104,358,71
638,90,47,76
639,730,546,540
717,621,852,466
493,677,554,4
889,395,904,812
664,165,476,455
959,433,901,744
889,259,168,527
701,567,955,692
297,853,232,15
475,436,833,320
114,739,324,355
135,581,519,151
98,995,607,57
428,508,153,317
119,321,196,172
241,503,864,538
357,448,905,184
885,90,504,351
182,181,58,317
762,578,820,860
925,779,269,706
639,422,375,110
96,924,282,689
427,498,579,136
947,837,672,184
927,177,887,109
358,945,778,120
875,951,332,801
730,953,507,722
375,234,832,823
158,115,512,586
965,444,74,912
281,747,448,208
276,335,670,634
633,800,106,860
751,438,661,834
391,520,556,118
755,388,294,913
855,158,851,821
602,278,85,883
377,534,444,653
221,114,287,206
266,393,67,18
183,80,204,926
601,760,396,708
500,690,973,356
849,177,529,803
455,614,687,184
500,131,837,722
597,476,928,863
869,347,233,404
428,437,682,381
197,78,89,698
121,414,406,970
591,935,773,398
549,812,582,50
943,771,124,540
247,404,756,468
752,989,872,180
427,906,913,624
985,354,674,106
768,80,428,712
15,553,462,917
366,397,967,661
168,443,554,416
847,310,884,951
299,109,483,726
15,396,703,0
750,377,458,871
458,238,583,825
792,397,742,510
794,61,171,963
504,725,731,352
35,615,655,687
724,139,413,92
535,468,92,286
846,903,509,656
141,444,481,285
841,576,795,636
637,319,951,142
44,682,846,432
649,501,119,374
640,884,466,528
353,910,166,551
165,675,207,659
119,40,944,960
616,92,948,254
411,899,748,807
933,594,591,583
447,62,309,440
947,775,968,652
37,134,203,203
161,762,214,632
802,158,592,771
250,893,25,13
144,125,821,78
71,764,661,518
827,322,958,126
449,278,130,486
764,685,41,925
447,255,909,601
766,502,372,368
747,749,382,891
874,555,969,945
319,982,816,146
656,126,624,105
405,754,592,521
439,985,799,238
593,708,840,359
562,564,727,309
314,109,201,540
16,522,486,336
857,654,834,513
780,459,619,185
565,563,59,5
548,858,595,493
566,435,852,129
0,932,438,666
393,991,206,410
514,44,98,723
698,932,236,831
743,207,368,661
770,427,18,671
285,613,164,204
49,369,333,401
301,123,419,694
115,977,104,629
22,554,704,72
487,940,255,582
148,624,243,270
51,261,293,689
227,810,893,628
179,226,381,832
349,800,526,816
777,983,797,151
537,501,576,376
794,831,311,942
807,906,564,859
520,858,900,747
20,793,375,199
371,756,31,72
908,909,889,685
244,38,189,134
540,765,510,334
948,173,628,108
80,192,319,600
402,219,347,422
364,74,973,735
830,356,159,738
266,48,775,862
439,964,996,979
81,859,313,382
32,293,490,464
837,809,64,240
28,411,14,392
485,988,479,667
696,638,757,962
39,533,177,478
849,173,809,931
384,122,665,417
767,507,233,604
316,298,196,696
61,211,440,899
551,271,566,247
909,324,562,300
209,739,130,58
264,939,341,649
413,358,418,180
865,651,785,533
301,981,229,363
544,21,262,95
292,180,695,554
856,257,854,417
348,985,476,612
924,169,613,338
528,383,870,745
35,655,279,336
989,508,51,533
882,665,629,174
846,324,728,54
933,935,472,281
272,300,245,548
469,859,238,349
242,109,95,629
764,374,318,105
234,369,639,116
35,620,643,233
944,723,287,229
10,111,510,282
411,755,831,881
966,69,230,209
530,677,190,295
51,508,752,638
230,391,106,265
11,101,850,307
825,489,536,187
601,46,470,12
154,653,893,120
74,476,681,605
153,872,252,557
380,4,547,610
396,5,227,407
107,77,715,284
567,251,471,520
650,941,532,804
946,778,276,21
254,958,626,759
830,878,668,210
882,215,173,630
221,400,390,680
830,457,964,749
60,435,269,710
729,153,866,675
931,143,696,537
453,674,297,283
904,317,845,139
533,370,769,106
123,511,138,953
968,102,54,29
537,675,739,618
828,958,294,760
453,342,297,906
369,946,189,273
264,386,764,149
757,886,607,880
397,745,185,366
847,591,395,736
266,486,355,94
444,1,206,897
695,856,803,416
802,344,42,66
83,806,215,192
692,174,424,90
919,609,808,766
552,203,855,818
689,562,264,486
915,471,383,610
327,539,27,481
235,421,900,318
227,467,862,272
642,286,714,561
247,522,680,799
725,535,969,766
97,234,252,12
57,988,974,736
879,353,217,114
774,117,785,2
585,647,626,227
934,340,140,181
862,820,333,939
355,302,705,804
536,310,816,945
650,143,681,529
496,899,643,271
368,428,625,305
428,603,884,362
943,25,895,805
845,580,96,553
883,153,357,771
463,526,717,113
669,398,642,517
649,638,140,370
418,765,675,846
368,912,560,663
937,456,820,134
36,916,687,271
70,45,43,885
571,112,999,592
510,993,109,512
983,250,882,402
367,909,600,88
821,161,751,110
969,572,245,357
840,932,629,910
329,24,796,252
136,147,844,998
492,306,862,828
556,744,582,923
6,182,363,827
695,467,938,664
39,535,374,231
467,3,142,797
379,290,49,515
789,246,865,281
552,728,109,460
824,691,735,830
226,99,10,921
566,300,938,957
835,312,188,654
667,682,803,46
972,205,913,761
803,130,395,355
858,856,815,35
900,550,217,126
1,579,399,567
879,337,876,66
1,417,73,668
99,228,714,72
433,979,185,236
110,932,943,320
789,758,355,41
661,573,167,14
152,918,934,384
608,810,802,609
227,875,630,327
456,696,751,889
676,288,478,786
221,421,106,362
532,814,403,545
387,922,559,891
840,493,627,800
304,430,410,883
657,392,562,113
88,665,355,764
954,833,902,527
254,361,241,786
175,644,331,914
918,243,805,758
736,433,911,392
215,673,276,224
65,838,338,153
856,693,270,810
878,172,689,132
533,930,271,60
926,954,974,844
197,132,954,286
917,865,678,132
538,954,356,955
145,46,109,1
91,379,163,969
903,204,454,789
486,77,849,412
31,824,256,581
308,562,867,225
780,545,357,670
852,65,626,349
464,87,702,555
466,865,525,721
421,979,510,907
408,360,319,439
536,927,372,844
841,239,421,621
137,130,292,989
195,270,338,659
357,40,567,175
257,92,896,678
423,759,585,831
119,256,622,7
183,995,203,24
234,624,998,371
754,290,712,301
912,402,313,269
442,880,444,51
324,692,81,99
451,666,930,922
274,904,929,457
899,484,834,486
108,184,209,214
826,274,516,738
676,181,7,471
61,803,522,737
847,604,836,299
622,118,221,897
22,503,706,274
339,892,760,448
76,321,14,902
947,882,640,624
63,999,95,476
154,969,213,2
573,49,653,548
167,226,445,542
729,503,816,421
396,928,869,472
601,235,727,549
118,719,173,533
719,620,10,225
589,575,227,515
977,880,63,496
107,508,38,188
363,854,961,759
782,830,584,384
418,311,933,536
30,458,421,101
78,431,327,667
359,906,182,336
139,597,832,598
457,871,138,821
77,100,580,212
282,164,596,700
827,881,588,858
691,10,311,769
793,990,788,152
897,323,840,388
272,25,986,730
248,124,551,325
576,483,537,859
0,485,559,827
718,500,37,409
510,701,530,655
691,671,160,940
346,0,328,618
377,314,700,625
791,251,951,367
87,840,226,87
326,138,266,396
638,656,158,500
709,40,155,400
711,667,341,409
20,669,28,397
336,728,23,127
332,326,494,771
518,73,210,196
211,828,593,201
484,751,701,193
143,208,946,855
876,287,616,896
308,996,645,996
725,668,123,409
346,970,180,865
395,742,61,958
570,6,159,55
757,212,600,901
772,546,108,0
901,482,567,992
856,247,747,88
553,13,800,561
582,642,912,92
909,456,952,346
175,673,775,144
978,107,634,189
366,695,370,267
529,937,259,737
537,358,825,442
372,978,3,306
620,915,751,881
724,703,579,899
728,354,395,707
813,30,896,179
77,618,798,606
908,410,343,445
768,520,239,492
498,594,799,470
510,550,351,586
605,930,837,334
637,233,393,802
615,641,982,692
259,132,650,167
542,345,964,311
217,203,803,68
798,954,538,660
504,242,598,462
524,435,796,161
20,541,964,635
182,298,679,441
782,329,609,325
674,925,988,892
129,143,312,279
98,850,291,954
444,889,416,969
676,564,130,49
105,446,684,287
96,716,81,879
45,42,556,72
967,544,316,448
687,628,727,137
830,370,444,275
259,860,244,288
777,374,337,234
173,373,874,621
89,955,500,487
997,56,559,316
952,875,765,992
503,844,129,333
215,925,960,826
786,204,114,915
931,803,501,104
529,375,77,618
682,578,105,679
986,16,348,291
891,113,283,746
957,764,432,524
690,392,351,828
597,817,95,528
621,596,984,150
972,61,120,6
991,578,38,330
594,386,621,486
499,256,584,808
372,16,333,414
409,684,594,358
501,689,238,474
638,574,976,962
987,449,968,979
27,6,661,621
392,634,459,243
242,44,52,614
412,385,381,173
421,975,531,274
17,121,101,7
695,77,969,683
526,289,14,905
296,675,527,40
661,338,284,903
734,336,869,147
73,250,320,494
578,204,120,947
325,221,954,21
299,275,56,177
564,70,83,212
97,962,253,110
652,537,13,387
225,234,886,650
837,206,496,415
410,616,714,88
838,668,461,489
295,517,18,859
939,453,72,388
767,677,498,420
566,863,159,143
97,45,793,934
251,289,701,14
257,415,102,447
435,563,936,730
432,307,942,723
760,14,111,528
43,961,948,609
824,459,752,273
504,545,560,755
186,613,121,795
381,223,243,816
138,531,899,922
838,841,645,599
207,756,479,250
69,779,859,893
238,963,519,742
508,79,849,46
44,971,841,425
546,436,242,685
968,493,959,806
686,605,757,893
713,588,495,783
367,706,676,605
669,547,699,529
978,549,575,23
520,768,448,418
205,42,455,173
535,415,331,221
20,441,466,733
29,313,516,749
19,545,706,688
92,406,569,423
307,144,446,827
265,246,597,470
641,53,995,528
468,678,102,488
119,568,573,501
882,90,250,253
987,308,942,79
714,511,854,21
8,300,200,273
899,798,95,540
851,442,68,671
120,170,511,592
91,84,445,973
526,47,226,513
355,520,945,70
384,799,443,392
452,644,17,351
794,464,891,997
906,959,668,378
482,179,322,573
615,767,898,142
814,124,7,170
997,952,240,381
104,35,125,556
679,494,907,825
310,150,822,216
461,842,946,943
373,269,516,989
36,414,483,203
891,490,373,240
795,965,621,899
0,98,807,32
944,66,857,254
216,680,822,29
522,768,973,248
37,841,237,426
608,72,629,499
562,354,739,709
319,712,608,319
162,767,351,106
833,209,360,401
241,182,431,115
950,404,363,340
597,952,118,205
24,99,56,587
453,795,648,772
859,609,443,21
376,147,479,210
356,839,611,949
373,42,64,676
798,780,368,396
732,486,601,109
937,658,48,390
805,696,514,17
305,309,390,682
456,870,244,812
61,207,113,435
602,530,111,400
310,831,148,394
317,102,503,606
112,551,996,917
600,862,286,905
171,677,587,628
899,183,792,960
391,906,747,993
436,210,745,98
41,894,844,710
348,700,316,460
251,664,729,851
878,16,109,50
45,48,30,944
232,822,256,975
80,356,968,868
918,65,966,960
311,163,22,659
863,691,119,466
707,849,670,586
865,779,636,262
827,18,206,411
840,814,386,921
170,706,789,89
772,108,401,83
271,775,743,486
466,214,952,174
63,622,112,280
753,100,542,933
118,100,344,958
267,83,231,437
141,373,878,913
833,631,349,456
407,444,942,225
658,246,751,722
869,863,354,974
963,897,907,81
349,604,392,616
687,975,406,828
348,636,94,533
268,443,989,27
239,283,252,897
530,4,619,751
219,974,725,183
223,633,616,572
589,8,541,628
336,947,808,684
583,902,570,203
697,559,230,936
843,835,834,373
191,805,124,410
131,201,945,706
186,562,631,775
922,172,403,258
119,212,295,54
466,865,258,516
424,488,804,619
675,990,344,866
148,820,629,279
22,574,338,208
488,969,336,411
141,91,21,612
303,316,666,122
181,924,990,958
413,794,929,88
785,274,307,933
446,936,564,820
510,902,29,999
871,717,762,364
808,783,976,464
100,643,586,633
567,576,943,332
722,873,421,507
499,80,792,297
16,709,118,526
611,499,877,835
216,639,551,24
423,528,840,875
171,778,508,90
706,804,423,429
29,196,288,528
276,433,825,292
142,295,170,105
794,48,292,10
687,844,387,462
372,227,337,895
6,198,985,64
2,408,493,31
604,782,911,232
567,88,524,709
384,47,814,178
95,459,541,134
303,928,597,675
507,286,570,865
484,907,930,838
316,775,221,272
909,132,505,476
573,381,185,309
428,352,839,875
811,380,362,114
660,311,141,168
597,63,385,434
970,667,272,638
443,494,911,352
978,768,829,903
149,366,212,930
718,52,157,881
784,519,347,445
830,488,965,780
551,350,214,874
18,838,512,813
684,423,165,663
543,994,566,693
361,131,975,431
183,132,313,319
652,660,764,834
501,729,614,404
432,180,278,802
19,143,615,703
566,132,718,462
127,637,155,840
768,482,271,303
966,936,622,970
597,739,805,450
820,771,854,604
952,485,406,323
628,373,26,546
506,97,8,985
734,515,825,854
997,448,509,964
385,483,934,334
222,91,784,43
863,990,647,167
475,406,490,455
131,868,2,989
965,362,974,51
878,151,905,227
952,766,543,337
250,830,23,824
921,159,219,136
149,219,655,977
625,145,432,108
14,786,98,331
149,72,383,27
576,640,606,528
759,150,217,9
980,240,185,253
399,405,742,900
624,397,877,601
543,662,709,909
448,807,592,597
232,327,624,808
320,231,688,79
733,905,440,713
145,625,318,896
382,60,148,6
810,26,959,353
40,669,614,488
476,558,86,708
886,62,868,558
645,556,989,378
461,429,443,958
406,114,206,789
526,355,147,336
733,107,41,773
128,655,613,604
566,699,665,804
114,885,362,111
442,351,842,255
132,637,566,538
751,124,679,278
831,827,614,916
286,656,689,414
663,655,370,229
706,387,385,820
273,747,284,67
450,126,674,582
763,240,473,515
365,152,145,548
331,111,465,969
767,506,383,783
161,106,364,868
493,750,40,766
497,324,185,948
450,860,882,214
100,355,81,817
860,578,366,191
689,831,161,457
337,896,592,851
2,956,719,848
706,111,966,204
436,152,504,238
12,738,452,464
94,885,634,954
463,0,497,505
183,10,962,872
259,906,723,261
862,794,109,569
906,428,125,694
580,981,932,592
719,737,408,165
974,42,471,438
394,969,295,929
331,609,802,590
515,877,204,377
24,665,946,282
93,71,976,673
52,260,617,772
997,26,289,972
68,761,762,815
82,57,744,413
666,898,4,181
128,208,558,152
873,857,786,967
280,762,992,333
374,610,457,372
636,746,344,56
859,106,871,941
515,968,355,181
866,711,714,994
271,624,498,496
833,284,463,114
398,808,799,773
418,256,145,406
354,841,814,214
299,686,507,814
6,862,347,872
925,413,867,196
37,365,693,223
2,508,337,400
316,136,173,86
744,670,492,98
511,307,664,162
345,172,976,703
386,675,575,312
88,794,860,478
512,553,701,514
62,38,266,730
526,440,817,270
462,661,368,326
320,385,488,17
909,817,720,295
492,296,959,933
90,820,763,602
725,816,468,787
206,735,870,732
527,687,2,989
348,722,667,21
107,156,38,368
325,759,664,169
55,975,102,497
147,217,452,873
33,272,12,239
7,882,323,886
569,325,228,270
400,895,291,859
403,329,228,728
440,244,250,847
219,704,697,719
922,149,592,307
421,604,547,781
487,870,667,408
548,895,30,948
143,673,807,546
355,35,627,795
631,877,995,851
581,692,570,503
841,514,811,614
118,710,747,957
932,767,718,480
662,100,780,157
774,588,704,481
975,331,276,607
560,623,810,141
315,732,997,508
246,160,123,716
870,222,26,154
989,744,635,4
844,767,161,970
355,217,451,683
900,80,642,460
703,804,954,19
536,951,527,134
111,2,850,333
577,876,487,566
972,474,922,817
242,436,139,949
653,591,632,554
23,626,366,726
430,320,97,966
623,625,100,86
979,303,419,556
179,259,475,152
733,397,321,327
833,460,277,839
403,261,745,426
240,111,153,670
784,250,989,759
227,441,846,559
744,617,115,276
228,942,780,314
340,453,641,525
265,918,716,669
532,461,95,772
925,600,794,709
203,783,468,430
577,666,341,673
636,457,949,864
399,81,178,91
534,820,969,800
90,685,821,974
147,916,746,424
869,541,133,72
676,953,854,253
972,196,927,608
5,228,472,756
662,651,848,548
823,169,348,913
206,521,888,705
438,986,129,307
879,614,731,908
568,585,161,892
781,440,500,138
21,324,895,683
327,95,231,150
264,932,416,470
453,656,176,243
642,657,902,874
272,633,782,192
219,295,84,352
736,936,491,109
260,386,792,588
833,23,738,97
307,506,919,761
162,447,4,805
105,907,31,377
892,813,569,111
108,653,816,196
589,659,305,201
397,97,789,230
473,880,327,780
386,598,893,901
46,898,706,151
157,737,528,49
902,449,513,10
454,329,559,395
340,864,596,737
314,738,967,139
970,646,271,356
244,165,257,290
415,315,793,572
404,673,973,658
122,486,21,576
167,580,971,507
796,920,244,462
658,563,953,628
209,225,336,806
742,946,448,157
613,242,81,370
915,406,28,390
893,49,966,412
981,290,920,778
562,516,592,220
432,546,200,641
123,888,799,865
186,248,374,152
490,807,522,757
213,902,147,458
304,466,871,285
108,143,415,670
11,8,242,443
906,794,437,29
34,588,246,221
836,620,373,678
779,247,436,344
501,935,803,805
401,26,91,861
